# Rows copied from https://ia801004.us.archive.org/view_archive.php?archive=/26/items/cbt-systems-microsoft-office-and-powersoft/CBT%20Systems%20Microsoft%20Office%20and%20Powersoft.iso
# Retrieved 2026-09-15 (UTC). Columns: path_in_iso, iso9660_timestamp, bytes. Filtered to pbdatc/, manualsm/pb*, and root catalogue files.
pbdatc/P02_212A.GIF	1995-04-25 11:50:00	1784
pbdatc/P02_212B.GIF	1995-04-25 11:50:00	1084
pbdatc/P02_213A.GIF	1995-04-25 11:50:06	29025
pbdatc/P02_213B.GIF	1995-04-25 13:14:32	5241
pbdatc/P02_214A.GIF	1995-04-25 13:14:40	2803
pbdatc/P02_214B.GIF	1995-04-25 13:14:42	9543
pbdatc/P02_215A.GIF	1995-04-25 13:14:46	8496
pbdatc/P02_216A.GIF	1995-04-25 13:14:52	19945
pbdatc/P02_217A.GIF	1995-04-25 13:14:58	22071
pbdatc/P02_218A.GIF	1995-04-25 13:15:04	5793
pbdatc/P02_219A.GIF	1995-04-25 13:15:10	22877
pbdatc/P02_220A.GIF	1995-04-25 13:15:14	7508
pbdatc/P02_221A.GIF	1995-04-25 13:21:48	4518
pbdatc/P02_222A.GIF	1995-04-25 13:21:50	2347
pbdatc/P02_223A.GIF	1995-04-25 13:21:58	10928
pbdatc/P02_224A.GIF	1995-04-25 13:22:02	1477
pbdatc/P02_224B.GIF	1995-04-25 13:22:04	1228
pbdatc/P02_224C.GIF	1995-04-25 13:22:04	1666
pbdatc/P02_224D.GIF	1995-04-25 13:22:04	1243
pbdatc/P02_225A.GIF	1995-04-25 13:22:08	1875
pbdatc/P02_225B.GIF	1995-04-25 13:22:08	2023
pbdatc/P02_226A.GIF	1995-04-25 13:22:16	2356
pbdatc/P02_226B.GIF	1995-04-25 13:22:16	1969
pbdatc/P02_227A.GIF	1995-04-25 13:22:22	23188
pbdatc/P02_229A.GIF	1995-04-25 13:22:28	12330
pbdatc/P02_230A.GIF	1995-04-25 13:22:34	12234
pbdatc/P02_231B.GIF	1995-04-25 13:22:40	918
pbdatc/P02_231C.GIF	1995-04-25 13:22:40	3420
pbdatc/P02_232A.GIF	1995-04-25 13:22:46	8748
pbdatc/P02_233A.GIF	1995-04-25 13:22:54	33124
pbdatc/P02_234A.GIF	1995-04-25 13:22:58	3404
pbdatc/P02_235.GIF	1995-04-20 09:42:50	35452
pbdatc/P02_235B.GIF	1995-04-25 13:23:06	14463
pbdatc/P02_235C.GIF	1995-04-25 13:23:06	1269
pbdatc/P02_237B.GIF	1995-04-25 13:23:20	17085
pbdatc/P02_237C.GIF	1995-04-25 13:23:20	1269
pbdatc/P02_238A.GIF	1995-04-25 13:23:24	11169
pbdatc/P02_301A.GIF	1995-04-25 13:41:32	15634
pbdatc/P02_302A.GIF	1995-04-25 13:41:36	5190
pbdatc/P02_303A.GIF	1995-04-25 13:41:42	15670
pbdatc/P02_304.GIF	1995-04-20 09:41:18	37344
pbdatc/P02_304A.GIF	1995-04-25 13:41:50	36592
pbdatc/P02_306A.GIF	1995-04-25 13:42:50	13030
pbdatc/P02_307A.GIF	1995-04-25 13:42:56	863
pbdatc/P02_307B.GIF	1995-04-25 13:42:56	942
pbdatc/P02_307D.GIF	1995-04-25 13:42:56	3407
pbdatc/P02_308A.GIF	1995-04-25 13:43:00	4693
pbdatc/P02_309A.GIF	1995-04-25 13:43:08	1043
pbdatc/P02_309B.GIF	1995-04-25 13:43:08	6084
pbdatc/P02_310A.GIF	1995-04-25 13:43:14	4359
pbdatc/P02_312A.GIF	1995-04-25 13:43:20	8369
pbdatc/P02_313A.GIF	1995-04-25 13:43:22	2080
pbdatc/P02_315A.GIF	1995-04-25 13:43:28	6350
pbdatc/P02_316A.GIF	1995-04-25 13:43:34	8630
pbdatc/P02_317A.GIF	1995-04-25 13:43:40	5793
pbdatc/P02_318.GIF	1995-04-21 09:15:56	17506
pbdatc/P02_318A.GIF	1995-04-25 13:59:54	15251
pbdatc/P02_321A.GIF	1995-04-25 14:00:02	9845
pbdatc/P02_322A.GIF	1995-04-25 14:00:08	807
pbdatc/P02_322B.GIF	1995-04-25 14:00:08	5305
pbdatc/P02_324A.GIF	1995-04-25 14:00:14	804
pbdatc/P02_324B.GIF	1995-04-25 14:00:14	3965
pbdatc/P02_325.GIF	1995-04-21 09:16:04	16346
pbdatc/P02_325B.GIF	1995-04-25 14:00:22	8003
pbdatc/P02_327B.GIF	1995-04-25 14:00:32	6687
pbdatc/P02_327C.GIF	1995-04-25 14:15:22	13244
pbdatc/P02_328A.GIF	1995-04-25 14:00:36	6643
pbdatc/P02_329A.GIF	1995-04-25 14:01:04	17584
pbdatc/P02_330B.GIF	1995-04-25 14:01:12	3003
pbdatc/P02_330C.GIF	1995-04-25 14:01:12	991
pbdatc/P02_330D.GIF	1995-04-25 14:01:12	2398
pbdatc/P02_331A.GIF	1995-04-25 14:01:16	2856
pbdatc/P02_333A.GIF	1995-04-25 14:01:22	6416
pbdatc/P02_333B.GIF	1995-04-25 14:01:22	1563
pbdatc/P02_334A.GIF	1995-04-25 14:01:28	8352
pbdatc/P02_335A.GIF	1995-04-25 14:01:32	2806
pbdatc/P02_336.GIF	1995-04-21 09:16:24	17973
pbdatc/P02_336A.GIF	1995-04-25 14:15:30	6145
pbdatc/P02_336B.GIF	1995-04-25 14:15:30	903
pbdatc/P02_338.GIF	1995-04-21 09:16:28	16834
pbdatc/P02_338A.GIF	1995-04-25 14:15:38	4735
pbdatc/P02_340A.GIF	1995-04-25 14:15:48	34888
pbdatc/P02_341A.GIF	1995-04-25 14:15:52	9011
pbdatc/P02_342A.GIF	1995-04-25 14:15:58	7116
pbdatc/P02_343A.GIF	1995-04-25 14:16:04	14731
pbdatc/P02_344D.GIF	1995-04-25 14:16:12	2605
pbdatc/P02_345B.GIF	1995-04-25 14:16:20	4172
pbdatc/P02_346A.GIF	1995-04-25 14:16:28	4069
pbdatc/P02_346B.GIF	1995-04-25 14:16:28	4404
pbdatc/P02_347A.GIF	1995-04-25 14:16:34	7185
pbdatc/P02_348A.GIF	1995-04-25 14:16:38	954
pbdatc/P02_348B.GIF	1995-04-25 14:16:38	888
pbdatc/P02_350A.GIF	1995-04-25 14:16:42	1583
pbdatc/P02_351A.GIF	1995-04-25 14:16:46	1820
pbdatc/P02_351B.GIF	1995-04-25 14:16:46	1162
pbdatc/P02_352.GIF	1995-04-21 09:16:58	17248
